,origen,destino,demanda,prob_fallo,arc,latitud_o,longitud_o,latitud_d,longitude_d
808,Lorica,Monteria,61,0.11,Lorica - Monteria,9.23764,-75.813625,8.750983,-75.878535
809,Lorica,Monteria,61,0.11,Lorica - Monteria,9.23764,-75.813625,8.750983,-75.878535
810,Lorica,Monteria,61,0.11,Lorica - Monteria,9.23764,-75.813625,8.750983,-75.878535
811,Lorica,Monteria,61,0.11,Lorica - Monteria,9.23764,-75.813625,8.750983,-75.878535
812,Lorica,Monteria,61,0.11,Lorica - Monteria,9.23764,-75.813625,8.750983,-75.878535
785,La_Paz,Agustin_C,46,0.11,La_Paz - Agustin_C,10.382467,-73.168945,10.034716,-73.237105
813,Lorica,Monteria,61,0.11,Lorica - Monteria,9.23764,-75.813625,8.750983,-75.878535
824,Maicao,Buenavista,116,0.11,Maicao - Buenavista,11.378934,-72.248517,10.893997,-72.887421
825,Maicao,Buenavista,116,0.11,Maicao - Buenavista,11.378934,-72.248517,10.893997,-72.887421
826,Maicao,Buenavista,116,0.11,Maicao - Buenavista,11.378934,-72.248517,10.893997,-72.887421
617,El_Banco,El_Burro,41,0.11,El_Banco - El_Burro,9.003507,-73.973864,8.875795,-73.66139
616,El_Banco,El_Burro,41,0.11,El_Banco - El_Burro,9.003507,-73.973864,8.875795,-73.66139
615,El_Banco,El_Burro,41,0.11,El_Banco - El_Burro,9.003507,-73.973864,8.875795,-73.66139
614,El_Banco,El_Burro,41,0.11,El_Banco - El_Burro,9.003507,-73.973864,8.875795,-73.66139
613,El_Banco,El_Burro,41,0.11,El_Banco - El_Burro,9.003507,-73.973864,8.875795,-73.66139
612,El_Banco,El_Burro,41,0.11,El_Banco - El_Burro,9.003507,-73.973864,8.875795,-73.66139
611,El_Banco,El_Burro,41,0.11,El_Banco - El_Burro,9.003507,-73.973864,8.875795,-73.66139
610,El_Banco,El_Burro,41,0.11,El_Banco - El_Burro,9.003507,-73.973864,8.875795,-73.66139
609,El_Banco,El_Burro,41,0.11,El_Banco - El_Burro,9.003507,-73.973864,8.875795,-73.66139
814,Lorica,Monteria,61,0.11,Lorica - Monteria,9.23764,-75.813625,8.750983,-75.878535
608,Duitama,Tunja,56,0.11,Duitama - Tunja,5.826895,-73.032927,5.544642,-73.357557
784,La_Paz,Agustin_C,46,0.11,La_Paz - Agustin_C,10.382467,-73.168945,10.034716,-73.237105
782,La_Paz,Agustin_C,46,0.11,La_Paz - Agustin_C,10.382467,-73.168945,10.034716,-73.237105
758,La_Gloria,Carmen_de_Bolivar,104,0.11,La_Gloria - Carmen_de_Bolivar,9.792971,-74.328003,9.709395,-75.110779
759,La_Gloria,Carmen_de_Bolivar,104,0.11,La_Gloria - Carmen_de_Bolivar,9.792971,-74.328003,9.709395,-75.110779
760,La_Gloria,Carmen_de_Bolivar,104,0.11,La_Gloria - Carmen_de_Bolivar,9.792971,-74.328003,9.709395,-75.110779
761,La_Gloria,Carmen_de_Bolivar,104,0.11,La_Gloria - Carmen_de_Bolivar,9.792971,-74.328003,9.709395,-75.110779
762,La_Gloria,Carmen_de_Bolivar,104,0.11,La_Gloria - Carmen_de_Bolivar,9.792971,-74.328003,9.709395,-75.110779
763,La_Gloria,Carmen_de_Bolivar,104,0.11,La_Gloria - Carmen_de_Bolivar,9.792971,-74.328003,9.709395,-75.110779
764,La_Gloria,Carmen_de_Bolivar,104,0.11,La_Gloria - Carmen_de_Bolivar,9.792971,-74.328003,9.709395,-75.110779
765,La_Gloria,Carmen_de_Bolivar,104,0.11,La_Gloria - Carmen_de_Bolivar,9.792971,-74.328003,9.709395,-75.110779
766,La_Gloria,Carmen_de_Bolivar,104,0.11,La_Gloria - Carmen_de_Bolivar,9.792971,-74.328003,9.709395,-75.110779
767,La_Gloria,Sta_Ana,88,0.11,La_Gloria - Sta_Ana,9.792971,-74.328003,9.322961,-74.570544
769,La_Gloria,Sta_Ana,88,0.11,La_Gloria - Sta_Ana,9.792971,-74.328003,9.322961,-74.570544
770,La_Gloria,Sta_Ana,88,0.11,La_Gloria - Sta_Ana,9.792971,-74.328003,9.322961,-74.570544
783,La_Paz,Agustin_C,46,0.11,La_Paz - Agustin_C,10.382467,-73.168945,10.034716,-73.237105
771,La_Gloria,Sta_Ana,88,0.11,La_Gloria - Sta_Ana,9.792971,-74.328003,9.322961,-74.570544
773,La_Gloria,Sta_Ana,88,0.11,La_Gloria - Sta_Ana,9.792971,-74.328003,9.322961,-74.570544
675,Honda,Villeta,67,0.11,Honda - Villeta,5.205118,-74.737081,5.011346,-74.471083
674,Honda,Villeta,67,0.11,Honda - Villeta,5.205118,-74.737081,5.011346,-74.471083
673,Honda,Villeta,67,0.11,Honda - Villeta,5.205118,-74.737081,5.011346,-74.471083
672,Honda,Villeta,67,0.11,Honda - Villeta,5.205118,-74.737081,5.011346,-74.471083
671,Honda,Villeta,67,0.11,Honda - Villeta,5.205118,-74.737081,5.011346,-74.471083
670,Honda,Villeta,67,0.11,Honda - Villeta,5.205118,-74.737081,5.011346,-74.471083
669,Honda,Villeta,67,0.11,Honda - Villeta,5.205118,-74.737081,5.011346,-74.471083
668,Honda,Villeta,67,0.11,Honda - Villeta,5.205118,-74.737081,5.011346,-74.471083
667,Honda,Villeta,67,0.11,Honda - Villeta,5.205118,-74.737081,5.011346,-74.471083
774,La_Gloria,Sta_Ana,88,0.11,La_Gloria - Sta_Ana,9.792971,-74.328003,9.322961,-74.570544
775,La_Gloria,Sta_Ana,88,0.11,La_Gloria - Sta_Ana,9.792971,-74.328003,9.322961,-74.570544
772,La_Gloria,Sta_Ana,88,0.11,La_Gloria - Sta_Ana,9.792971,-74.328003,9.322961,-74.570544
511,Cartago,Buga,109,0.11,Cartago - Buga,4.747221,-75.911629,3.900508,-76.302189
607,Duitama,Tunja,56,0.11,Duitama - Tunja,5.826895,-73.032927,5.544642,-73.357557
605,Duitama,Tunja,56,0.11,Duitama - Tunja,5.826895,-73.032927,5.544642,-73.357557
557,Cuatrovientos,El_Banco,108,0.11,Cuatrovientos - El_Banco,9.739005,-73.709335,9.003507,-73.973864
556,Cuatrovientos,El_Banco,108,0.11,Cuatrovientos - El_Banco,9.739005,-73.709335,9.003507,-73.973864
555,Cuatrovientos,El_Banco,108,0.11,Cuatrovientos - El_Banco,9.739005,-73.709335,9.003507,-73.973864
554,Cuatrovientos,El_Banco,108,0.11,Cuatrovientos - El_Banco,9.739005,-73.709335,9.003507,-73.973864
553,Cuatrovientos,El_Banco,108,0.11,Cuatrovientos - El_Banco,9.739005,-73.709335,9.003507,-73.973864
532,Cartago,Buga,109,0.11,Cartago - Buga,4.747221,-75.911629,3.900508,-76.302189
531,Cartago,Buga,109,0.11,Cartago - Buga,4.747221,-75.911629,3.900508,-76.302189
530,Cartago,Buga,109,0.11,Cartago - Buga,4.747221,-75.911629,3.900508,-76.302189
529,Cartago,Buga,109,0.11,Cartago - Buga,4.747221,-75.911629,3.900508,-76.302189
528,Cartago,Buga,109,0.11,Cartago - Buga,4.747221,-75.911629,3.900508,-76.302189
527,Cartago,Buga,109,0.11,Cartago - Buga,4.747221,-75.911629,3.900508,-76.302189
526,Cartago,Buga,109,0.11,Cartago - Buga,4.747221,-75.911629,3.900508,-76.302189
558,Cuatrovientos,El_Banco,108,0.11,Cuatrovientos - El_Banco,9.739005,-73.709335,9.003507,-73.973864
525,Cartago,Buga,109,0.11,Cartago - Buga,4.747221,-75.911629,3.900508,-76.302189
523,Cartago,Buga,109,0.11,Cartago - Buga,4.747221,-75.911629,3.900508,-76.302189
374,Buenavista,Riohacha,85,0.11,Buenavista - Riohacha,10.893997,-72.887421,11.538415,-72.916784
522,Cartago,Buga,109,0.11,Cartago - Buga,4.747221,-75.911629,3.900508,-76.302189
521,Cartago,Buga,109,0.11,Cartago - Buga,4.747221,-75.911629,3.900508,-76.302189
520,Cartago,Buga,109,0.11,Cartago - Buga,4.747221,-75.911629,3.900508,-76.302189
519,Cartago,Buga,109,0.11,Cartago - Buga,4.747221,-75.911629,3.900508,-76.302189
518,Cartago,Buga,109,0.11,Cartago - Buga,4.747221,-75.911629,3.900508,-76.302189
517,Cartago,Buga,109,0.11,Cartago - Buga,4.747221,-75.911629,3.900508,-76.302189
516,Cartago,Buga,109,0.11,Cartago - Buga,4.747221,-75.911629,3.900508,-76.302189
515,Cartago,Buga,109,0.11,Cartago - Buga,4.747221,-75.911629,3.900508,-76.302189
514,Cartago,Buga,109,0.11,Cartago - Buga,4.747221,-75.911629,3.900508,-76.302189
