arco_NO_falla; ventas_perdidas ;costo_ventas_perdidas
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 514.190,00 ;5,14E+11
Caloto-Popayan/; $ 5.781.988,00 ;5,78E+12
Caloto-Popayan/; $ 2.566.827,00 ;2,57E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 4.578.094,00 ;4,58E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 5.594.461,00 ;5,59E+12
Caloto-Popayan/; $ 636.769,00 ;6,37E+11
Caloto-Popayan/; $ 2.907.042,00 ;2,91E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 3.450.178,00 ;3,45E+12
Caloto-Popayan/; $ 5.591.383,00 ;5,59E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 6.747.458,00 ;6,75E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 4.859.174,00 ;4,86E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 1.779.426,00 ;1,78E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 1.992.273,00 ;1,99E+12
Caloto-Popayan/; $ 19.190.149,00 ;1,92E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 6.121.085,00 ;6,12E+12
Caloto-Popayan/; $ 855.370,00 ;8,55E+11
Caloto-Popayan/; $ 913.804,00 ;9,14E+11
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 5.295.765,00 ;5,30E+12
Caloto-Popayan/; $ 526.220,00 ;5,26E+11
Caloto-Popayan/; $ 2.161.310,00 ;2,16E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 18.183.361,00 ;1,82E+13
Caloto-Popayan/; $ 2.416.517,00 ;2,42E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 5.599.803,00 ;5,60E+12
Caloto-Popayan/; $ 1.484.411,00 ;1,48E+12
Caloto-Popayan/; $ 2.123.450,00 ;2,12E+12
Caloto-Popayan/; $ 1.887.761,00 ;1,89E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 4.226.287,00 ;4,23E+12
Caloto-Popayan/; $ 18.652.245,00 ;1,87E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 1.061.290,00 ;1,06E+12
Caloto-Popayan/; $ 1.152.072,00 ;1,15E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 873.134,00 ;8,73E+11
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 1.096.883,00 ;1,10E+12
Caloto-Popayan/; $ 6.372.653,00 ;6,37E+12
Caloto-Popayan/; $ 939.418,00 ;9,39E+11
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 18.183.361,00 ;1,82E+13
Caloto-Popayan/; $ 5.553.911,00 ;5,55E+12
Caloto-Popayan/; $ 5.221.311,00 ;5,22E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 16.654.298,00 ;1,67E+13
Caloto-Popayan/; $ 5.466.040,00 ;5,47E+12
Caloto-Popayan/; $ 527.084,00 ;5,27E+11
Caloto-Popayan/; $ 4.076.282,00 ;4,08E+12
Caloto-Popayan/; $ 21.227.951,00 ;2,12E+13
Caloto-Popayan/; $ 1.270.853,00 ;1,27E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 1.341.832,00 ;1,34E+12
Caloto-Popayan/; $ 21.649.540,00 ;2,16E+13
Caloto-Popayan/; $ 21.246.408,00 ;2,12E+13
Caloto-Popayan/; $ 21.059.094,00 ;2,11E+13
Caloto-Popayan/; $ 5.619.582,00 ;5,62E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 4.029.001,00 ;4,03E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 413.083,00 ;4,13E+11
Caloto-Popayan/; $ 664.045,00 ;6,64E+11
Caloto-Popayan/; $ 21.889.674,00 ;2,19E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 657.908,00 ;6,58E+11
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 678.361,00 ;6,78E+11
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 19.105.567,00 ;1,91E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 5.239.365,00 ;5,24E+12
Caloto-Popayan/; $ 5.703.071,00 ;5,70E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 1.259.085,00 ;1,26E+12
Caloto-Popayan/; $ 2.376.402,00 ;2,38E+12
Caloto-Popayan/; $ 1.412.623,00 ;1,41E+12
Caloto-Popayan/; $ 4.231.805,00 ;4,23E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 5.995.858,00 ;6,00E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 4.245.826,00 ;4,25E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 2.141.813,00 ;2,14E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 5.486.417,00 ;5,49E+12
Caloto-Popayan/; $ 738.230,00 ;7,38E+11
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 1.771.135,00 ;1,77E+12
Caloto-Popayan/; $ 3.906.547,00 ;3,91E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 839.421,00 ;8,39E+11
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 1.611.237,00 ;1,61E+12
Caloto-Popayan/; $ 959.701,00 ;9,60E+11
Caloto-Popayan/; $ 5.591.383,00 ;5,59E+12
Caloto-Popayan/; $ 1.133.975,00 ;1,13E+12
Caloto-Popayan/; $ 994.975,00 ;9,95E+11
Caloto-Popayan/; $ 706.466,00 ;7,06E+11
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 2.530.598,00 ;2,53E+12
Caloto-Popayan/; $ 3.956.876,00 ;3,96E+12
Caloto-Popayan/; $ 21.638.190,00 ;2,16E+13
Caloto-Popayan/; $ 1.977.266,00 ;1,98E+12
Caloto-Popayan/; $ 758.705,00 ;7,59E+11
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 1.071.989,00 ;1,07E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 21.324.467,00 ;2,13E+13
Caloto-Popayan/; $ 18.925.315,00 ;1,89E+13
Caloto-Popayan/; $ 6.134.309,00 ;6,13E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 1.585.982,00 ;1,59E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 17.833.882,00 ;1,78E+13
Caloto-Popayan/; $ 18.183.361,00 ;1,82E+13
Caloto-Popayan/; $ 5.726.346,00 ;5,73E+12
Caloto-Popayan/; $ 1.235.456,00 ;1,24E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 5.591.383,00 ;5,59E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 636.538,00 ;6,37E+11
Caloto-Popayan/; $ 5.738.991,00 ;5,74E+12
Caloto-Popayan/; $ 5.405.532,00 ;5,41E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 4.831.436,00 ;4,83E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 5.435.439,00 ;5,44E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 1.111.848,00 ;1,11E+12
Caloto-Popayan/; $ 1.023.600,00 ;1,02E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 1.325.583,00 ;1,33E+12
Caloto-Popayan/; $ 4.149.281,00 ;4,15E+12
Caloto-Popayan/; $ 619.752,00 ;6,20E+11
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 5.502.467,00 ;5,50E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 794.726,00 ;7,95E+11
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 1.002.379,00 ;1,00E+12
Caloto-Popayan/; $ 2.201.593,00 ;2,20E+12
Caloto-Popayan/; $ 999.212,00 ;9,99E+11
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 1.275.582,00 ;1,28E+12
Caloto-Popayan/; $ 648.820,00 ;6,49E+11
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 4.520.477,00 ;4,52E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 18.702.933,00 ;1,87E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 5.208.225,00 ;5,21E+12
Caloto-Popayan/; $ 6.699.327,00 ;6,70E+12
Caloto-Popayan/; $ 4.738.653,00 ;4,74E+12
Caloto-Popayan/; $ 818.423,00 ;8,18E+11
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 777.614,00 ;7,78E+11
Caloto-Popayan/; $ 5.423.137,00 ;5,42E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 5.315.580,00 ;5,32E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 5.744.694,00 ;5,74E+12
Caloto-Popayan/; $ 5.516.237,00 ;5,52E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 461.046,00 ;4,61E+11
Caloto-Popayan/; $ 1.271.749,00 ;1,27E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 5.794.986,00 ;5,79E+12
Caloto-Popayan/; $ 986.886,00 ;9,87E+11
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 19.092.539,00 ;1,91E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 257.450,00 ;2,57E+11
Caloto-Popayan/; $ 680.069,00 ;6,80E+11
Caloto-Popayan/; $ 4.132.347,00 ;4,13E+12
Caloto-Popayan/; $ 21.954.260,00 ;2,20E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 5.410.815,00 ;5,41E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 929.604,00 ;9,30E+11
Caloto-Popayan/; $ 4.330.954,00 ;4,33E+12
Caloto-Popayan/; $ 955.098,00 ;9,55E+11
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 397.495,00 ;3,97E+11
Caloto-Popayan/; $ 1.432.147,00 ;1,43E+12
Caloto-Popayan/; $ 900.967,00 ;9,01E+11
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 21.952.590,00 ;2,20E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 4.943.561,00 ;4,94E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 1.639.258,00 ;1,64E+12
Caloto-Popayan/; $ 21.143.410,00 ;2,11E+13
Caloto-Popayan/; $ 859.930,00 ;8,60E+11
Caloto-Popayan/; $ 1.777.140,00 ;1,78E+12
Caloto-Popayan/; $ 18.098.301,00 ;1,81E+13
Caloto-Popayan/; $ 16.803.147,00 ;1,68E+13
Caloto-Popayan/; $ 21.915.876,00 ;2,19E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 6.461.053,00 ;6,46E+12
Caloto-Popayan/; $ 714.280,00 ;7,14E+11
Caloto-Popayan/; $ 17.506.589,00 ;1,75E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 16.898.262,00 ;1,69E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 4.954.750,00 ;4,95E+12
Caloto-Popayan/; $ 1.084.394,00 ;1,08E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 5.477.358,00 ;5,48E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 661.917,00 ;6,62E+11
Caloto-Popayan/; $ 5.591.383,00 ;5,59E+12
Caloto-Popayan/; $ 1.287.331,00 ;1,29E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 19.092.539,00 ;1,91E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 18.183.361,00 ;1,82E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 1.140.235,00 ;1,14E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 4.882.553,00 ;4,88E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 21.859.784,00 ;2,19E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 1.346.993,00 ;1,35E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 16.617.662,00 ;1,66E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 21.181.056,00 ;2,12E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 3.966.646,00 ;3,97E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 16.727.202,00 ;1,67E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 5.591.383,00 ;5,59E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 1.760.379,00 ;1,76E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 4.969.739,00 ;4,97E+12
Caloto-Popayan/; $ 1.435.932,00 ;1,44E+12
Caloto-Popayan/; $ 481.405,00 ;4,81E+11
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 5.280.977,00 ;5,28E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 1.115.951,00 ;1,12E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 4.849.414,00 ;4,85E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 4.369.226,00 ;4,37E+12
Caloto-Popayan/; $ 551.519,00 ;5,52E+11
Caloto-Popayan/; $ 19.092.539,00 ;1,91E+13
Caloto-Popayan/; $ 1.124.220,00 ;1,12E+12
Caloto-Popayan/; $ 5.918.588,00 ;5,92E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 760.836,00 ;7,61E+11
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 7.149.572,00 ;7,15E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 21.898.542,00 ;2,19E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 17.778.949,00 ;1,78E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 607.047,00 ;6,07E+11
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 3.934.045,00 ;3,93E+12
Caloto-Popayan/; $ 21.638.190,00 ;2,16E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 2.148.274,00 ;2,15E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 177.743,00 ;1,78E+11
Caloto-Popayan/; $ 1.507.406,00 ;1,51E+12
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 1.696.543,00 ;1,70E+12
Caloto-Popayan/; $ 5.591.383,00 ;5,59E+12
Caloto-Popayan/; $ 21.283.300,00 ;2,13E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 24.547.532,00 ;2,45E+13
Caloto-Popayan/; $ 1.628.791,00 ;1,63E+12
Caloto-Popayan/; $ 930.719,00 ;9,31E+11
Caloto-Popayan/; $ 1.740.689,00 ;1,74E+12
Caloto-Popayan/; $ 7.642.561,00 ;7,64E+12
Caloto-Popayan/; $ 7.240.636,00 ;7,24E+12
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 21.861.898,00 ;2,19E+13
Manizales-Pereira/; $ 5.365.896,00 ;5,37E+12
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 6.764.735,00 ;6,76E+12
Manizales-Pereira/; $ 1.259.858,00 ;1,26E+12
Manizales-Pereira/; $ 4.995.234,00 ;5,00E+12
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 1.395.339,00 ;1,40E+12
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 641.188,00 ;6,41E+11
Manizales-Pereira/; $ 2.399.486,00 ;2,40E+12
Manizales-Pereira/; $ 1.130.470,00 ;1,13E+12
Manizales-Pereira/; $ 695.003,00 ;6,95E+11
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 3.369.433,00 ;3,37E+12
Manizales-Pereira/; $ 891.553,00 ;8,92E+11
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 1.537.644,00 ;1,54E+12
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 1.709.172,00 ;1,71E+12
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 5.968.888,00 ;5,97E+12
Manizales-Pereira/; $ 5.381.669,00 ;5,38E+12
Manizales-Pereira/; $ 623.802,00 ;6,24E+11
Manizales-Pereira/; $ 21.218.664,00 ;2,12E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 21.638.190,00 ;2,16E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 1.621.266,00 ;1,62E+12
Manizales-Pereira/; $ 149.535,00 ;1,50E+11
Manizales-Pereira/; $ 2.767.106,00 ;2,77E+12
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 1.304.139,00 ;1,30E+12
Manizales-Pereira/; $ 769.833,00 ;7,70E+11
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 19.642.130,00 ;1,96E+13
Manizales-Pereira/; $ 1.711.822,00 ;1,71E+12
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
Manizales-Pereira/; $ 24.547.532,00 ;2,45E+13
